link,title,type,number,digital-collection
,Jacob Frei Family Photographs,PG,27,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/191,University of Idaho Photographs,PG,29,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/196,Lewis and Clark Trail Photographs,PG,30,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/189,University of Idaho Homecoming Photographs,PG,31,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/194,Constance Talbott/A.B. Hatch Photographs,PG,32,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/333,University of Idaho Library Photos,PG,34,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/200,Idaho Scenes,PG,35,
,Olaf P. Larson Stereoption Slides,PG,36,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/374,College of Agriculture Photographs,PG,37,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/574,Stephen Shawley Collection,PG,38,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/619,University of Idaho Alumni Association Photographs,PG,40,
,Bertha Povey Davis Photographs,PG,41,
,"Vandaleers Tour of Europe, 1971",PG,42-1,
,"Vandaleers Tour of South American, 1974",PG,42-2,
,The Argonaut Photographs,PG,52,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/262,Union Pacific Railroad Bridges Collection,PG,60,
,Physical Education Department University of Idaho,PG,61,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/243,Roy A. Bell Collection II,PG,62,
,"Mike Roberts ""Color Prints of the West""",PG,63,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/292,Francis B. Laney Collection,PG,64,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/260,John B. Miller Photographs,PG,65,
,Washington D.C. Area slides,PG,66,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/288,"Moscow, Idaho Photographs",PG,67,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/290,University of Idaho Slides,PG,68,
,Hartung Theater slides,PG,69,
https://alliance-primo.hosted.exlibrisgroup.com/primo-explore/fulldisplay?docid=CP7198973600001451&context=L&vid=UID&search_scope=everything&tab=everything&lang=en_US,Idaho Family Photograph Album,PG,70,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/308,Eaton Family Photograph Album,PG,71,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/346,Earl Elstone Collection,PG,72,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/354,University of Idaho Photographs,PG,73,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/341,William Henry Thomas Photographs,PG,74,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/311,Sandpoint Research and Extension Center,PG,75,
http://search.lib.uidaho.edu/UID:ui_alma:CP71155941930001451,Idaho Satallite Photographs,PG,76,
,Physical Sciences Building; photos of the construction,PG,77,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/331,Oren A. Fitzgerald Collection,PG,78,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/344,Paragon Mining Company Scrapbook,PG,79,
http://digital.lib.uidaho.edu/cdm/compoundobject/collection/spec_fa/id/351/rec/4,Arthur C. Hope Photographs,PG,80,
http://digital.lib.uidaho.edu/cdm/compoundobject/collection/spec_fa/id/353/rec/1,C.E. Jacoby Photographs,PG,81,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/358,University of Idaho Theodore Roosevelt Photographs,PG,82,http://www.lib.uidaho.edu/digital/troosevelt/
http://digital.lib.uidaho.edu/cdm/compoundobject/collection/spec_fa/id/499/rec/404,Tabor Drug Company,PG,83,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/397,Carleton Watkins Portfolio,PG,89,http://www.lib.uidaho.edu/digital/watkins/
,Clifford M. Ott Collection,PG,90,http://www.lib.uidaho.edu/digital/ott/
http://digital.lib.uidaho.edu/cdm/compoundobject/collection/spec_fa/id/517/rec/387,Ott-Hodgins Collection,PG,91,
http://digital.lib.uidaho.edu/cdm/compoundobject/collection/spec_fa/id/938/rec/368,Hodgins Drug Store Collection,PG,92,
http://digital.lib.uidaho.edu/cdm/compoundobject/collection/spec_fa/id/482/rec/408,University of Idaho Glass Negatives,PG,93,
,Dam Construction in Pacific Northwest,PG,94,http://www.lib.uidaho.edu/digital/crbp/
http://digital.lib.uidaho.edu/cdm/compoundobject/collection/spec_fa/id/415/rec/384,North Idaho Scenery Collection,PG,95,
http://digital.lib.uidaho.edu/cdm/compoundobject/collection/spec_fa/id/404/rec/367,Hess/Barnard Collection,PG,96,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/426,Albert J. Ohlson Collection,PG,97,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/405,Bunker Hill Negatives,PG,98,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/939,Kyle Laughlin Photographs,PG,99,http://www.lib.uidaho.edu/digital/laughlin/
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/518,Nez Perce Photo Album,PG,100,http://www.lib.uidaho.edu/digital/nezperce/
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/1053,Gem of the Mountains,PG,101,http://www.lib.uidaho.edu/digital/gem/
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/416,Wilfrid Waters Photographs,PG,102,
http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/420,Kooskia Internment Camp Scrapbook,PG,103,http://www.lib.uidaho.edu/digital/kooskia/
http://search.lib.uidaho.edu/UID:CP71180778080001451,"Avista Corporation, Latah County Digital Orthoimage",PG,104,http://cloud.insideidaho.org/webmaps/flash/UofIMoscowCampus/
,"C.H. Shattuck Collection, Idaho Lantern Slides 1904-1910",PG,105,http://digital.lib.uidaho.edu/cdm/landingpage/collection/spec_cs
,"University of Idaho Stillinger Herbarium Glass Lantern Slides, 1938-1941",PG,106,
http://archiveswest.orbiscascade.org/ark:/80444/xv16107/,"Knowles Postcard Collection, 1909/1980",PG,107,http://www.lib.uidaho.edu/digital/postcards/
http://search.lib.uidaho.edu/UID:CP71179310420001451,"University of Idaho. Director of Dormitories. Records, 1949-1957.",UG,1,
http://search.lib.uidaho.edu/UID:CP71100825350001451,"University of Idaho. Army ROTC. 6th Regt., Pershing Rifles. Records, 1939-1943.",UG,2,
http://search.lib.uidaho.edu/UID:CP71100829850001451,"University of Idaho. College of Mines. Records, 1944-1970.",UG,3,
http://search.lib.uidaho.edu/UID:CP71100811490001451,"University of Idaho Bursar's Office records, 1902-1938.",UG,4,
http://search.lib.uidaho.edu/UID:CP71100823190001451,"University of Idaho. Bursar's Office. Records, 1945-1967.",UG,5,
http://search.lib.uidaho.edu/UID:CP71179284210001451,"University of Idaho. College of Letters and Science. Records, 1942-1978.",UG,6,
http://search.lib.uidaho.edu/UID:CP71100846140001451,"University of Idaho. Research Council. Records, 1941-1969.",UG,7,
http://search.lib.uidaho.edu/UID:CP71100830250001451,"University of Idaho. Research Foundation. Records, 1947-1967.",UG,8,
http://archiveswest.orbiscascade.org/ark:/80444/xv14713/,"Financial Office. Records, 1892-1952",UG,9,
http://search.lib.uidaho.edu/UID:CP71106217220001451,"University of Idaho. President (1900-1913 : MacLean), Records, 1906-1909.",UG,10,
http://search.lib.uidaho.edu/UID:CP71106214250001451,"University of Idaho President's Office Records, Building and Property Reports, 1889-1948.",UG,11,
http://archiveswest.orbiscascade.org/ark:/80444/xv47544/,"President's Office. Records, 1893-1965",UG,12,
http://archiveswest.orbiscascade.org/ark:/80444/xv80377/,"President's Office (Hartung). Records, 1965-1977",UG,13,
http://archiveswest.orbiscascade.org/ark:/80444/xv13002/,"Agricultural Experiment Station. Agricultural Economics. County Agricultural Planning Projects Records, 1936-1948",UG,14,
http://search.lib.uidaho.edu/UID:CP71106244370001451,"Stenographer Pool. Correspondence, 1916-1920. ",UG,15,
http://search.lib.uidaho.edu/UID:CP71106245670001451,"University Press Service.  Records, 1919.",UG,16,
http://search.lib.uidaho.edu/UID:CP71157472550001451,"Letters and Sciences Curriculum Committee.  Records, 1970-1979.",UG,17,
http://search.lib.uidaho.edu/UID:CP71103345200001451,"Athletic Board of Control.  Records, 1960-1971.",UG,18,
http://search.lib.uidaho.edu/UID:CP71103349470001451,"Committee on Committees.  Records, 1969-1971.",UG,19,
http://search.lib.uidaho.edu/UID:CP71157489790001451,"Faculty Committee on Organization of the University.  Records, 1970-1971.",UG,20,
http://search.lib.uidaho.edu/UID:CP71157489970001451,"Sabbatical Leave Committee.  Records, 1969-1974.",UG,21,
http://search.lib.uidaho.edu/UID:CP71103367630001451,"University Faculty.  Minutes, 1966-1975.",UG,22,
http://search.lib.uidaho.edu/UID:CP71103361960001451,"Classified Position Review Board.  Records, 1973-1976.",UG,23,
http://search.lib.uidaho.edu/UID:CP71103366010001451,"President's Committee on University Planning.  Reports, 1957.",UG,24,
http://archiveswest.orbiscascade.org/ark:/80444/xv46177/,"Alumni Office. Alumni Records, Classes of 1896-1941",UG,25,
http://archiveswest.orbiscascade.org/ark:/80444/xv79008/,"War Records Committee. Military Personnel Files, 1941-1956",UG,26,
http://search.lib.uidaho.edu/UID:everything:CP71153586750001451,"University of Idaho. Department of Mining Engineering and Metallurgy records, 1977-1983",UG,27,
http://search.lib.uidaho.edu/UID:everything:CP71153581310001451,"University of Idaho Department of Electrical Engineering records, 1914-1922",UG,28,
http://archiveswest.orbiscascade.org/ark:/80444/xv11635/,"College of Forestry. Records, 1924-1940",UG,29,
http://archiveswest.orbiscascade.org/ark:/80444/xv44466/,"College of Agriculture. Records, 1907-1969",UG,30,
http://archiveswest.orbiscascade.org/ark:/80444/xv77298/,"Borah Foundation. Records, 1931-1987",UG,31,
http://archiveswest.orbiscascade.org/ark:/80444/xv09925/,"Agricultural Extension Service. Microfilms of Reports, 1913-1978",UG,32,
http://archiveswest.orbiscascade.org/ark:/80444/xv90820/,"College of Agriculture. Experiment Station and Extension Reports, 1909-1974",UG,33,
http://archiveswest.orbiscascade.org/ark:/80444/xv75589/,"Letters and Science Dean Selection Committee. Records, 1970-1971",UG,34,
http://archiveswest.orbiscascade.org/ark:/80444/xv08214/,"Summer Session Office. Records, 1943-1968",UG,35,
http://archiveswest.orbiscascade.org/ark:/80444/xv41388/,"Water Resources Research Institute. Records, 1961-1981",UG,36,
http://archiveswest.orbiscascade.org/ark:/80444/xv74220/,"President's Office (Hartung). Records, 1972-1977",UG,37,
http://archiveswest.orbiscascade.org/ark:/80444/xv06847/,"Centennial Office. Records, 1983-1989",UG,38,
,"A.T. Schenck Papers, 1927-1929",UG,39,
http://archiveswest.orbiscascade.org/ark:/80444/xv39678/,"Water Resources Research Institute. Records, 1942-1981",UG,40,
http://archiveswest.orbiscascade.org/ark:/80444/xv72511/,"President's Office (Gibb). Records, 1977-1989",UG,41,
http://archiveswest.orbiscascade.org/ark:/80444/xv05136/,"WAMI (Medical Extension Program). Records, 1972-1987",UG,42,
http://archiveswest.orbiscascade.org/ark:/80444/xv37968/,"Financial Office. Notebooks, 1940-1966",UG,43,
http://archiveswest.orbiscascade.org/ark:/80444/xv70801/,"University Building Histories, 1890-1961",UG,44,
http://archiveswest.orbiscascade.org/ark:/80444/xv03426/,"Irrigation Systems Research/Management (Pakistan Project). Records, 1983-1992",UG,45,
http://archiveswest.orbiscascade.org/ark:/80444/xv36259/,"University of Idaho Research Office records, 1945-1982.",UG,46,
http://archiveswest.orbiscascade.org/ark:/80444/xv69432/,"Bureau of Public Affairs Research. Records, 1959-1987.",UG,47,
http://archiveswest.orbiscascade.org/ark:/80444/xv02059/,"Agricultural Engineering Department. Records, 1908-1979",UG,48,
http://archiveswest.orbiscascade.org/ark:/80444/xv34890/,"Animal Sciences Department. Records, 1921-1982",UG,49,
http://archiveswest.orbiscascade.org/ark:/80444/xv67723/,"Library Administration. Records, 1905-1990",UG,50,
http://search.lib.uidaho.edu/UID:ui_alma:CP71117433610001451,"University of Idaho Library accession books, 1906-1948.",UG,51,
http://search.lib.uidaho.edu/UID:ui_alma:CP71208420500001451,"University of Idaho Library inventory books, 1906-1969",UG,52,
http://archiveswest.orbiscascade.org/ark:/80444/xv00348/,"Library. Technical Services. Records, 1951-1994",UG,53,
http://archiveswest.orbiscascade.org/ark:/80444/xv33180/,"Library. Public Services. Records, 1955-1992",UG,54,
http://archiveswest.orbiscascade.org/ark:/80444/xv66012/,"Family and Consumer Sciences. Records, 1890-2000",UG,55,
http://archiveswest.orbiscascade.org/ark:/80444/xv43957,University of Idaho Films 1969-1973,UG,56,
http://archiveswest.orbiscascade.org/ark:/80444/xv11614,"College of Agriculture Experiment Stations and Agricultural Engineering, 1892-1981",UG,57,
http://archiveswest.orbiscascade.org/ark:/80444/xv17837,"Associated Women Students, 1927-1968",UG,58,
http://archiveswest.orbiscascade.org/ark:/80444/xv25537,"University of Idaho Woman's Center, 1958-1997",UG,59,
http://archiveswest.orbiscascade.org/ark:/80444/xv52041/,"Reserve Officers' Training Corps (ROTC), 1942-1992",UG,60,
http://archiveswest.orbiscascade.org/ark:/80444/xv68713/,"Maximum Gas Mileage Vehicle Project, 1983-1984 ",UG,61,
http://archiveswest.orbiscascade.org/ark:/80444/xv88003/,"Postharvest Institute for Perishables Records, 1979-1993",UG,62,
http://archiveswest.orbiscascade.org/ark:/80444/xv63372/,"Idaho Agricultural Experiment Station/WRCC Records, 1968-1989",UG,63,
http://archiveswest.orbiscascade.org/ark:/80444/xv56115/,"University of Idaho. Collection on Vandal Training and Scouting Films, 1938-1997",UG,64,
http://archiveswest.orbiscascade.org/ark:/80444/xv40103/,"Idaho EPSCoR Records, 1985-1999 and 2005-2009",UG,65,
http://archiveswest.orbiscascade.org/ark:/80444/xv55657/,"Department of Chemical Engineering. Industry Information Station Records, 1980s",UG,66,
,Provost's Office Papers,UG,67,
https://archiveswest.orbiscascade.org/ark:/80444/xv96673/,University of Idaho Athena Records,UG,68,
http://archiveswest.orbiscascade.org/ark:/80444/xv36450/,"University of Idaho Athletics Vertical File, 1894-2012",VF,9999,
http://archiveswest.orbiscascade.org/ark:/80444/xv13076/,"University of Idaho Campus Life and Culture Vertical File, 1889-2012",VF,9999,
http://archiveswest.orbiscascade.org/ark:/80444/xv46578,"Lionel Hampton Papers, 1918-2002",IJC-MG,1,http://digital.lib.uidaho.edu/cdm/landingpage/collection/ijcs
http://archiveswest.orbiscascade.org/ark:/80444/xv98547,"Leonard Feather Papers, 1900-1999",IJC-MG,2,http://digital.lib.uidaho.edu/cdm/landingpage/collection/lfc
http://archiveswest.orbiscascade.org/ark:/80444/xv36065,"Al Grey and Rosalie Soladar Papers, 1925-2009",IJC-MG,3,http://digital.lib.uidaho.edu/cdm/landingpage/collection/ijcag
http://archiveswest.orbiscascade.org/ark:/80444/xv28439,"Collection on Ella Fitzgerald, circa 1960-1988",IJC-MG,4,
http://archiveswest.orbiscascade.org/ark:/80444/xv27008,"Joe Williams Arrangements, 1940-1990",IJC-MG,5,http://digital.lib.uidaho.edu/cdm/landingpage/collection/ijcw
http://archiveswest.orbiscascade.org/ark:/80444/xv22534,"Buddy Tate Papers, circa 1955-1985",IJC-MG,6,
http://archiveswest.orbiscascade.org/ark:/80444/xv21484,Collection on Dizzy Gillespie,IJC-MG,7,http://digital.lib.uidaho.edu/cdm/landingpage/collection/ijcdg
http://archiveswest.orbiscascade.org/ark:/80444/xv94027,Doc Cheatham Papers,IJC-MG,8,
http://archiveswest.orbiscascade.org/ark:/80444/xv66433,"Stan Kenton Arrangements, circa 1930-1970",IJC-MG,9,
http://archiveswest.orbiscascade.org/ark:/80444/xv84017,"Gerry Mulligan Digitized Scores, 2003",IJC-MG,10,http://lcweb2.loc.gov/diglib/ihas/html/mulligan/mulligan-home.html
http://archiveswest.orbiscascade.org/ark:/80444/xv35684,"Yuri Vermenich Collection on Jazz Ephemera, 1962-1987",IJC-MG,11,
http://archiveswest.orbiscascade.org/ark:/80444/xv34854,"Small Collections on Jazz, circa 1950-2005",IJC-MG,13,
http://archiveswest.orbiscascade.org/ark:/80444/xv92407,"Conte Candoli Papers, 1943-2001",IJC-MG,17,
http://archiveswest.orbiscascade.org/ark:/80444/xv39807,"Pete Candoli Papers, circa 1936-2008",IJC-MG,18,
http://archiveswest.orbiscascade.org/ark:/80444/xv83334,"Collection on Lee Morse, 1924-1941",IJC-MG,19,http://digital.lib.uidaho.edu/cdm/landingpage/collection/ijclm
